time,Alumni_Hall_PCHWS_T value,CAFE_103_Indoor_Unit_50 localSetpoint,AHU_1 outdoorAirTemp,AHU_1 supplyAirTemp,AHU_1 supplyAirTempSetpoint,WeatherDataProfile humidity,MEMORIAL_HALL_202_Indoor_Unit_67 localSetpoint,Alumni_Hall_PCHW_Flow value,HW_BTU_METER currentKbtuDeltaReading,EXERCISE_ROOM_002_Indoor_Unit_1 localSetpoint,CORRIDOR_302_Indoor_Unit_30 localSetpoint,COORIDOR_006A_Indoor_Unit_34 localSetpoint,OFFICE_305_Indoor_Unit_74 localSetpoint,CHW_BTU_METER currentKbtuDeltaReading,HWSP_STPT value,CORRIDOR_108_Indoor_Unit_60 localSetpoint,MEETING_117A_Indoor_Unit_63 localSetpoint,HWS_T value,HX_Valve_1 valvePosition,OFFICE_115_Indoor_Unit_77 localSetpoint,CORRIDOR_203_Indoor_Unit_64 localSetpoint,TUTORING_010_Indoor_Unit_10 localSetpoint,ElectricMeterProfile currentKbtuDeltaReading,HWR_T value,CLASS_ROOM_201_Indoor_Unit_100 localSetpoint,LOUNGE_100_Indoor_Unit_40 localSetpoint,Hot_Water_Flow_AI_2 value,READING_ROOM_206_Indoor_Unit_108 localSetpoint,WRITING_STUDIO_113_Indoor_Unit_20 localSetpoint
2020-06-09 02:30:00+00:00,0.0,72.0,81.44808197021484,66.51455688476562,52.0,58.367618560791016,72.0,0.0,0.0,72.0,72.0,72.0,70.0,38.06821060180664,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 02:35:00+00:00,0.0,72.0,81.44808197021484,66.51455688476562,52.0,58.367618560791016,72.0,0.0,0.0,72.0,72.0,72.0,70.0,38.95209503173828,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 02:40:00+00:00,0.0,72.0,81.44808197021484,66.51455688476562,52.0,58.45743942260742,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.49848175048828,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,30.886154174804688,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 02:45:00+00:00,0.0,72.0,81.44808197021484,66.51455688476562,52.0,58.45743942260742,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.009586334228516,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 02:50:00+00:00,0.0,72.0,81.12528228759766,66.51455688476562,52.0,58.51139450073242,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.076908111572266,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 02:55:00+00:00,0.0,72.0,80.42090606689453,66.51455688476562,52.0,59.8694953918457,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.07969284057617,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,31.954017639160156,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:00:00+00:00,0.0,72.0,80.11051177978516,66.51455688476562,52.0,60.74888229370117,72.0,0.0,0.0,72.0,72.0,72.0,70.0,42.32764434814453,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:05:00+00:00,0.0,72.0,79.79637908935547,66.51455688476562,52.0,60.90867233276367,72.0,0.0,0.0,72.0,72.0,72.0,70.0,46.68536376953125,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:10:00+00:00,0.0,72.0,79.79637908935547,66.21656799316406,52.0,61.22172546386719,72.0,0.0,0.0,72.0,72.0,72.0,70.0,46.761962890625,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,34.46316909790039,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:15:00+00:00,0.0,72.0,79.79637908935547,66.21656799316406,52.0,61.911590576171875,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.883724212646484,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:20:00+00:00,0.0,72.0,79.79637908935547,66.21656799316406,52.0,61.911590576171875,72.0,0.0,0.0,72.0,72.0,72.0,70.0,42.2911491394043,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:25:00+00:00,0.0,72.0,79.79637908935547,66.21656799316406,52.0,61.911590576171875,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.90886306762695,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,36.892066955566406,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:30:00+00:00,0.0,72.0,79.49446868896484,66.21656799316406,52.0,62.206756591796875,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.012657165527344,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:35:00+00:00,0.0,72.0,79.49446868896484,66.21656799316406,52.0,62.973453521728516,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.81646728515625,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:40:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,62.973453521728516,72.0,0.0,0.0,72.0,72.0,72.0,70.0,37.04060745239258,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,37.1905632019043,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:45:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,62.973453521728516,72.0,0.0,0.0,72.0,72.0,72.0,70.0,34.86338424682617,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:50:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,63.52618408203125,72.0,0.0,0.0,72.0,72.0,72.0,70.0,36.24444580078125,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 03:55:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,63.52618408203125,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.18996810913086,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,40.08173751831055,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:00:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,64.0232925415039,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.617305755615234,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:05:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,64.37191772460938,72.0,0.0,0.0,72.0,72.0,72.0,70.0,44.892974853515625,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:10:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,64.37191772460938,72.0,0.0,0.0,72.0,72.0,72.0,70.0,44.62119674682617,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,34.662166595458984,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:15:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,65.48387908935547,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.70147705078125,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:20:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,65.48387908935547,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.112281799316406,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:25:00+00:00,0.0,72.0,79.1804428100586,66.21656799316406,52.0,65.48387908935547,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.31306457519531,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,40.917030334472656,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:30:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.626708984375,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.596195220947266,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:35:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.626708984375,72.0,0.0,0.0,72.0,72.0,72.0,70.0,48.097450256347656,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:40:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.66515350341797,72.0,0.0,0.0,72.0,72.0,72.0,70.0,45.917320251464844,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,35.630531311035156,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:45:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.66515350341797,72.0,0.0,0.0,72.0,72.0,72.0,70.0,45.61269760131836,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:50:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.66846466064453,72.0,0.0,0.0,72.0,72.0,72.0,70.0,44.39723587036133,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 04:55:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.66846466064453,72.0,0.0,0.0,72.0,72.0,72.0,70.0,42.015655517578125,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,37.52099609375,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:00:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.47124481201172,72.0,0.0,0.0,72.0,72.0,72.0,70.0,37.16889953613281,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:05:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.47124481201172,72.0,0.0,0.0,72.0,72.0,72.0,70.0,35.27458572387695,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:10:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.37061309814453,72.0,0.0,0.0,72.0,72.0,72.0,70.0,35.4752082824707,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,34.939369201660156,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:15:00+00:00,0.0,72.0,79.48587799072266,66.21656799316406,52.0,65.37061309814453,72.0,0.0,0.0,72.0,72.0,72.0,70.0,37.46441650390625,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:20:00+00:00,0.0,72.0,78.83955383300781,66.21656799316406,52.0,66.04647827148438,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.08222961425781,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:25:00+00:00,0.0,72.0,78.53351593017578,66.21656799316406,52.0,67.10211181640625,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.54360580444336,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,35.68867492675781,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:30:00+00:00,0.0,72.0,78.20833587646484,66.21656799316406,52.0,67.10211181640625,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.18148422241211,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:35:00+00:00,0.0,72.0,78.20833587646484,66.21656799316406,52.0,67.10211181640625,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.07262420654297,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:40:00+00:00,0.0,72.0,78.20833587646484,66.21656799316406,52.0,68.1545639038086,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.995330810546875,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,36.089534759521484,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:45:00+00:00,0.0,72.0,78.20833587646484,66.21656799316406,52.0,68.1545639038086,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.34016799926758,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:50:00+00:00,0.0,72.0,78.20833587646484,66.21656799316406,52.0,68.49016571044922,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.62691116333008,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 05:55:00+00:00,0.0,72.0,78.20833587646484,66.21656799316406,52.0,68.49016571044922,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.87300109863281,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,36.614864349365234,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:00:00+00:00,0.0,72.0,78.52081298828125,66.21656799316406,52.0,68.62376403808594,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.857276916503906,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:05:00+00:00,0.0,72.0,78.52081298828125,66.21656799316406,52.0,68.62376403808594,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.44087600708008,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:10:00+00:00,0.0,72.0,78.52081298828125,66.21656799316406,52.0,68.6369400024414,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.796714782714844,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,35.52448272705078,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:15:00+00:00,0.0,72.0,78.52081298828125,66.21656799316406,52.0,68.6369400024414,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.42666244506836,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:20:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,68.48773956298828,72.0,0.0,0.0,72.0,72.0,72.0,70.0,44.72190856933594,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:25:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,68.48773956298828,72.0,0.0,0.0,72.0,72.0,72.0,70.0,51.89759063720703,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,32.55919647216797,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:30:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,68.23126983642578,72.0,0.0,0.0,72.0,72.0,72.0,70.0,50.39615249633789,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:35:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,68.23126983642578,72.0,0.0,0.0,72.0,72.0,72.0,70.0,44.681556701660156,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:40:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,68.03939819335938,72.0,0.0,0.0,72.0,72.0,72.0,70.0,42.22279739379883,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,35.59368133544922,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:45:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,68.03939819335938,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.89176940917969,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:50:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,67.87078094482422,72.0,0.0,0.0,72.0,72.0,72.0,70.0,42.94112014770508,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 06:55:00+00:00,0.0,72.0,78.82479858398438,66.21656799316406,52.0,67.83545684814453,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.37043762207031,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,36.21482849121094,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:00:00+00:00,0.0,72.0,78.524169921875,66.21656799316406,52.0,67.83545684814453,72.0,0.0,0.0,72.0,72.0,72.0,70.0,41.47885513305664,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:05:00+00:00,0.0,72.0,78.524169921875,66.21656799316406,52.0,67.63070678710938,72.0,0.0,0.0,72.0,72.0,72.0,70.0,34.63025665283203,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:10:00+00:00,0.0,72.0,78.524169921875,66.21656799316406,52.0,67.63070678710938,72.0,0.0,0.0,72.0,72.0,72.0,70.0,34.02313995361328,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,34.68796157836914,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:15:00+00:00,0.0,72.0,78.524169921875,66.21656799316406,52.0,67.6566390991211,72.0,0.0,0.0,72.0,72.0,72.0,70.0,35.810386657714844,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:20:00+00:00,0.0,72.0,78.524169921875,66.21656799316406,52.0,67.6566390991211,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.45375061035156,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:25:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,67.6566390991211,72.0,0.0,0.0,72.0,72.0,72.0,70.0,49.26729965209961,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,33.27083206176758,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:30:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,68.16515350341797,72.0,0.0,0.0,72.0,72.0,72.0,70.0,45.68291473388672,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:35:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,68.16515350341797,72.0,0.0,0.0,72.0,72.0,72.0,70.0,42.571990966796875,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:40:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,68.52529907226562,72.0,0.0,0.0,72.0,72.0,72.0,70.0,38.46809005737305,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,35.98921585083008,96.1504745483398,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:45:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,68.52529907226562,72.0,0.0,0.0,72.0,72.0,72.0,70.0,38.528846740722656,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.4815902709961,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:50:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,68.72279357910156,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.459598541259766,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 07:55:00+00:00,0.0,72.0,78.22700500488281,66.21656799316406,52.0,68.72279357910156,72.0,0.0,0.0,72.0,72.0,72.0,70.0,38.73550033569336,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,32.89658737182617,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:00:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.15217590332031,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.855831146240234,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:05:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.16523742675781,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.647438049316406,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:10:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.25471496582031,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.41456604003906,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,35.12485122680664,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:15:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.25471496582031,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.45608139038086,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:20:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.30779266357422,72.0,0.0,0.0,72.0,72.0,72.0,70.0,36.783512115478516,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:25:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.30779266357422,72.0,0.0,0.0,72.0,72.0,72.0,70.0,34.86957550048828,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,34.01645278930664,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:30:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.2264404296875,72.0,0.0,0.0,72.0,72.0,72.0,70.0,35.839759826660156,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:35:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.2264404296875,72.0,0.0,0.0,72.0,72.0,72.0,70.0,36.804832458496094,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:40:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.31636047363281,72.0,0.0,0.0,72.0,72.0,72.0,70.0,36.78704071044922,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,32.124351501464844,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:45:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.31636047363281,72.0,0.0,0.0,72.0,72.0,72.0,70.0,35.83790969848633,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:50:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.29153442382812,72.0,0.0,0.0,72.0,72.0,72.0,70.0,35.86253356933594,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 08:55:00+00:00,0.0,72.0,77.92849731445312,65.91928100585938,52.0,69.29153442382812,72.0,0.0,0.0,72.0,72.0,72.0,70.0,37.045387268066406,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,31.297658920288086,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 09:00:00+00:00,0.0,72.0,77.62613677978516,65.91928100585938,52.0,69.46346282958984,72.0,0.0,0.0,72.0,72.0,72.0,70.0,39.13475036621094,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 09:05:00+00:00,0.0,72.0,77.62613677978516,65.91928100585938,52.0,69.46346282958984,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.80778121948242,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 09:10:00+00:00,0.0,72.0,77.62613677978516,65.91928100585938,52.0,69.52729797363281,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.902347564697266,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 09:15:00+00:00,0.0,72.0,77.62613677978516,65.91928100585938,52.0,69.52729797363281,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.155555725097656,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 09:20:00+00:00,0.0,72.0,77.62613677978516,65.91928100585938,52.0,69.69254302978516,72.0,0.0,0.0,72.0,72.0,72.0,70.0,43.401336669921875,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,0.0,96.1791076660156,72.0,72.0,0.0,72.0,72.0
2020-06-09 09:25:00+00:00,0.0,72.0,77.62613677978516,65.91928100585938,52.0,69.69254302978516,72.0,0.0,0.0,72.0,72.0,72.0,70.0,40.18345642089844,90.0,72.0,72.0,98.3700942993164,0.0,77.0,72.0,72.0,74.87493133544922,96.1791076660156,72.0,72.0,0.0,72.0,72.0
